3109:HONOR_HEIGHTS,0.055936433,-0.06720628,0.04671545,0.21304585,0.088414915,0.0013141314,-0.05490073,0.06164448,-0.07372189,0.014880963,-0.014425969,0.0012303704,-0.05818154,0.13310081,0.049172167,-0.014146238,-0.025281692,-0.06474515,0.101359375,-0.026151976,0.069764666,0.10633926,0.15640065,-0.09510424,0.06801598,0.058676723,-0.04617031,-0.042393252,-0.087641835,0.10152035,0.27476948,0.011201192,0.15984207,-0.074106045,-0.09348763,-0.072038814,-0.05944685,0.021983068,0.062493987,-0.09983941,0.09193997,-0.04085496,-0.009903168,-0.008405327,-0.09700134,-0.03239113,0.06895023,0.05926458,-0.122267105,-0.0076338844,-0.03973028,-0.0011614,0.11337372,-0.018786034,0.10528457,-0.10802003,0.058300186,0.039846294,-0.0109588,-0.08969218,-0.1752975,0.074210115,-0.007011964,-0.030068535,0.0033093505,0.061782688,0.0049065487,-0.031430274,-0.1359148,-0.09419873,-0.10714011,-0.1340026,-0.12211317,-0.060697358,-0.09565134,-0.086429775,0.0289347,-0.044214673,0.04510339,-0.14142409,-0.052892182,-0.096684985,0.197774,-0.074832864,0.018020455,-0.03491454,0.041932955,0.044271756,0.01836992,-0.040157843,-0.07881729,0.08185262,-0.002845823,-0.06595017,-0.066198364,-0.04997596,0.051462684,-0.025077552,-0.013296762,0.012424216,-0.1369963,0.047999267,-0.038241103,-0.0645915,0.04020811,-0.0091556,0.026512042,-0.07892778,0.0004469701,0.017972171,-0.0721942,-0.13551037,0.092614576,-0.0491623,0.037163604,0.06671517,-0.078543246,0.08904535,-0.026421992,0.0111154355,-0.012903848,0.044204768,-0.15783241,-0.007762205,0.06890996,-0.082573175,0.01718825,0.036478307,-0.047269087
3110:RIVERSIDE,0.12709582,-0.04696832,0.0026140565,0.045261536,-0.02827196,0.049894135,-0.043518238,-0.020143773,-0.033586938,-0.027075635,0.04044367,-0.050213303,0.09938035,0.09031152,0.060956314,-0.072434194,0.025734203,-0.038487565,0.039466064,-0.046742715,-0.008708441,0.069638856,0.047092225,-0.15995638,0.11594564,0.04229837,-0.032858834,-0.040151488,-0.025011964,0.0825243,0.17063314,-0.007974234,0.15082103,-0.01898288,-0.07870941,-0.052464202,0.047825985,0.09083376,0.035363626,-0.037372444,-0.005373519,0.01931611,-0.07597042,-0.016786963,-0.07171827,-0.059031885,0.10051711,-0.035095364,-0.09718719,0.09120703,-0.10721818,-0.02962993,0.0447026,0.016729802,-0.089241095,-0.087738834,-0.03180217,0.035329595,0.005538125,-0.025507739,-0.034300834,0.09189591,-0.052036826,0.03210071,-0.015259561,0.042252406,-0.048898954,6.295136e-05,-0.024028726,-0.0511124,-0.083076745,-0.0068897014,-0.12728424,0.040898606,-0.08710435,-0.04994441,0.0044010235,-0.04940365,0.13062388,-0.14848149,-0.016727997,-0.022220112,0.14729592,-0.23672074,0.07030514,0.011449799,-0.0067416276,-0.007897847,-0.043014914,-0.10055439,-0.03591526,0.057248987,-0.08469787,-0.12869658,-0.08060607,0.023703065,-0.08404138,-0.053051922,-0.031392436,0.02691499,-0.090185225,0.045941673,0.002273417,-0.10359224,-0.023653707,-0.055376887,0.06660173,-0.114655115,-0.09557138,0.04409654,-0.029662129,-0.08273482,0.082914375,0.017469648,0.02949526,0.071874075,-0.047247883,0.0708196,0.10679106,-0.057552315,0.014362724,0.070824,-0.06506777,-0.017410886,-0.004229062,-0.028332395,0.08404472,-0.034611937,-0.025280759
3111:FIVE_TRIBES,0.10155856,-0.043037742,-0.019856859,0.111294605,-0.038121056,0.015061619,-0.091811486,0.021652704,0.024363462,-0.05916051,-0.09403914,0.0059383838,-0.0068668965,0.080917194,-0.007272454,-0.09291787,-0.042261817,0.0013098966,0.06866488,-0.12581477,0.020040143,0.12227057,0.069109775,-0.072755255,0.115538575,-0.022499345,-0.07199052,-0.0952241,0.090663284,0.09085883,0.10103191,0.008402641,0.10304223,-0.09261873,0.0822013,-0.05169746,0.0018251255,0.08154372,0.00025409984,0.009260718,0.04223518,-0.019652808,-0.040217135,0.041085757,-0.13530262,-0.044161048,0.002509313,0.053648513,-0.0033016673,0.1525171,-0.05263329,-0.025258977,0.10477113,-0.012786343,0.058297615,-0.03903401,0.058145743,-0.02645259,0.021539666,0.025677765,-0.1116033,0.045499127,-0.014105313,0.072284,0.00060778734,-0.010103,-0.08226062,-0.05183937,0.015408512,-0.06974246,-0.10067072,-0.14455383,-0.15447474,0.08133811,-0.06574423,-0.083251156,0.013697659,-0.15471514,0.13010894,-0.17595278,-0.0023764337,-0.15982907,0.0722913,-0.09538716,0.0752783,0.024123207,0.013664534,-0.14522168,0.04822516,-0.07313377,-0.10833671,0.04164547,-0.013793688,-0.088905066,-0.011831023,0.063542955,0.006503757,-0.0003248783,-0.11464811,-0.035034563,-0.100338995,0.06985944,-0.08670892,0.122940965,0.007981253,-0.10154963,0.09976886,-0.02099283,-0.12010168,0.019340696,-0.0537741,-0.06708697,-0.027515814,0.040525254,0.050333116,0.10040526,-0.04271177,0.06745784,0.024395654,-0.048758253,-0.0051070503,0.010012532,-0.0773905,-0.09262898,0.026880052,-0.042533495,0.04197555,-0.057033394,-0.06363784
3114:TENNYSON,0.13969107,-0.094234444,0.022151997,0.1088447,0.10520111,0.026815763,-0.058055438,-0.08318732,0.022210056,0.052520137,-0.0027551744,-0.03457296,0.010686923,0.047114465,0.051625274,0.007721962,0.0072588874,0.036623515,0.06109162,-0.051194705,0.09469619,0.14101067,0.10094935,-0.17573944,0.10699224,-0.017581716,0.0072821598,-0.12599468,0.033682775,0.055978794,0.19813606,0.03423462,0.16523074,-0.13452439,0.004709494,0.0076259626,-0.045525525,0.031894293,-0.014911679,0.05745433,0.031535804,0.028960325,0.037461806,-0.05057013,-0.042476904,-0.05224349,0.069925174,0.07930705,-0.048082896,0.0944907,-0.034184523,0.06853679,0.16908821,-0.050881464,-0.02904008,-0.043468364,0.047459304,0.0015041254,3.4340694e-05,-0.09179842,-0.040953152,0.044996228,-0.011950639,-0.06246498,-0.02890648,-0.0040616863,-0.02276142,-0.087447755,-0.14659321,-0.08917382,-0.16310139,-0.04707634,-0.066530585,-0.00195527,-0.11085973,-0.15051603,0.046200007,-0.051193915,0.035872035,-0.058919035,-0.0866977,-0.08695294,0.0051573208,-0.12916487,0.05610343,0.0114037935,0.048855145,-0.059578322,0.07632973,-0.114723235,-0.041522343,0.11028819,-0.0097800195,-0.073947,0.0072062244,-0.07409051,-0.066553265,0.031093666,-0.037238363,0.004756335,-0.049350046,0.055482052,0.017415002,0.0019884917,-0.031970397,0.015798397,0.07558898,-0.12640513,-0.07435386,0.13664147,-0.09549459,-0.08134203,0.06859494,-0.0042574042,8.2796076e-05,0.0947222,-0.017903253,0.029248051,0.07167088,-0.0035500356,0.07815544,0.016287047,-0.07426944,-0.04719667,-0.091517955,0.023172913,0.04685087,0.018535057,-0.10951378
3117:THREE_RIVERS,0.1256356,-0.072695345,-0.0094849495,0.04177569,-0.06459491,0.01896825,-0.01992787,0.015201741,-0.0022850824,0.0030809639,-0.027899614,-0.0005921918,0.06998648,0.04149532,0.0010756827,0.008741154,-0.10159781,-0.054404926,0.15436804,-0.12482941,0.07639082,0.012530595,0.08196916,-0.14971785,-0.0015081317,0.004927417,0.022281077,-0.0053985384,-0.01342732,0.04940796,0.18327351,0.05450965,0.16635285,-0.022738537,-0.08827309,0.008466461,0.060147762,0.064849116,-0.039355434,-0.0021343878,0.012138448,0.013865228,-0.0058372477,-0.030303422,-0.10400395,0.004213913,-0.002076026,0.05171171,-0.045960747,0.06956209,-0.015608307,0.030981604,0.10804294,-0.035333134,-0.0087431865,-0.16059443,0.0010051929,-0.03110785,0.09276162,-0.008657147,-0.09206903,0.028211111,0.040041007,0.0011430621,-0.09946941,0.025802618,-0.15953821,-0.08401233,-0.01596235,-0.0148626,-0.15261696,-0.028019119,-0.094507106,0.04311318,-0.115912914,-0.036867473,-0.018571937,-0.0780749,0.12867965,-0.10855915,-0.09292254,-0.08086031,0.12429499,-0.14969699,0.11899362,0.028567152,0.10093442,-0.10910285,0.02722903,-0.011652534,-0.1067084,-0.00737993,-0.01761687,-0.08105724,-0.064658724,-0.034470122,-0.07192692,0.025969021,0.008103321,0.053966556,-0.014584316,0.1257598,-0.032387614,0.053634036,0.01564105,-0.05757909,0.06805929,-0.111869685,-0.08579127,0.039376672,0.034357846,-0.13400006,0.0072967755,0.049501367,-0.020707093,0.14216724,-0.0025434261,0.051317096,0.12716688,0.03920681,0.082578875,0.013629885,-0.13407847,-0.02051936,0.010334783,-0.083613575,-0.057432774,0.0020249647,-0.022938782
3128:HANCOCK,0.022855818,-0.014702589,-0.0031242874,-0.029813293,-0.05422842,0.057736777,0.10276626,-0.08147201,0.017812567,-0.00832023,0.0012225537,-0.009653177,0.05459847,0.095476024,0.06273467,-0.013124585,-0.0043178042,-0.027949195,0.08935625,-0.03168779,0.075779006,0.050246693,0.09584974,-0.24581367,0.103539504,-0.017880047,-0.062067848,0.019037211,0.016306585,0.03891855,0.14176369,0.015956124,0.15853252,-0.026197875,-0.10510036,0.026702229,0.016095793,0.05196867,0.081700854,-0.045847263,0.082633,-0.016842375,0.0073205386,0.03709731,-0.052869923,-0.031705234,-0.008234208,-0.010971833,-0.016444957,0.08875119,-0.0774736,-0.0023130192,0.09616774,-0.036762048,-0.005095395,-0.048007347,-0.004877175,-0.048758205,0.052813843,-0.041868597,-0.089153685,0.13826299,-0.026912194,-0.022958847,0.0050972174,0.039342597,-0.053805962,-0.061810635,-0.008083957,-0.049949612,-0.16118494,-0.12520628,-0.153739,-0.019817082,0.006544941,-0.06974327,-0.018188266,-0.10466634,0.10806799,-0.1556369,0.014287562,-0.02038002,0.079309694,-0.119910955,0.10444011,-0.003020556,-0.005115239,-0.009991814,0.037585158,-0.08001449,-0.06475899,0.06028232,-0.08269664,-0.11648522,-0.0101246135,-0.11138139,0.041138444,0.030547293,-0.038754042,-0.029292649,-0.046375047,0.09612148,-0.018982165,-0.027019877,0.05973602,-0.1374653,0.03572148,-0.07366602,-0.09152205,0.0945671,-0.0376892,-0.046965256,0.027069753,0.027827194,0.06528471,0.09671226,0.06547459,0.07678811,0.105654925,-0.04799407,0.04398216,0.03741446,-0.04046295,-0.073078156,-0.03669713,-0.0040297816,-0.015279318,-0.04388729,-0.056037597
3136:EUCLID,0.06801625,-0.04923952,0.009343449,0.06261902,0.028977985,0.021967176,0.09190481,0.008618847,0.07594325,0.053475197,0.039716106,-0.055135217,0.10475369,0.13173375,-0.0035419178,-0.09906563,0.0026034263,-0.11719094,0.15283763,-0.09424285,0.09033739,0.16111873,0.1481705,0.049995303,0.12473312,0.08999313,-0.075762086,-0.0375055,0.050088603,-0.014626372,0.18512815,-0.07470949,0.058045942,0.048525713,-0.04170364,0.072407566,-0.015696382,0.11401766,0.038577575,-0.10152926,0.08087377,0.008544291,0.044774607,-0.010324028,-0.18429382,0.106972665,0.06896982,-0.08246095,-0.18541478,0.039492898,-0.025540773,0.0025657031,0.11708742,0.022875689,0.048130274,-0.13837041,0.05252257,-0.16993114,-0.12045452,-0.17949681,-0.086884305,-0.010340973,0.04142936,-0.08604122,0.048855253,-0.044539336,0.03737958,0.046462033,-0.06719065,-0.11002035,-0.14197841,-0.09071047,-0.09230514,-0.026306786,-0.04726172,-0.04334495,-0.04124242,-0.053283665,-4.6125533e-05,-0.18624431,-0.025877876,-0.024068084,0.0414567,-0.1422982,0.02495504,-0.015232079,0.052021675,0.030783238,-0.010497506,-0.04024525,-0.099611,0.21987067,-0.0731215,-0.10000871,-0.071380675,0.0411693,-0.06601837,0.040992267,-0.099498466,0.14226568,0.03379236,0.03787601,-0.08005165,0.052858084,-0.034075044,0.03564055,0.10985965,-0.10616857,-0.11743188,0.08237225,-0.057115212,-0.16701558,0.09674933,-0.04629926,0.057615846,0.03308999,-0.049206764,0.007389094,0.05730985,-0.09965818,0.038854092,0.054175846,-0.09944323,-0.08132962,0.0065170955,-0.046480175,0.03482471,-0.021349275,-0.15600382
3137:AGENCY,0.19482452,0.0018338943,0.013399365,0.038104363,0.047998127,-0.0034046406,-0.05124133,-0.010249629,-0.075811885,-0.0010359684,-0.030628841,-0.1527032,-0.03122246,0.10662874,-0.037811745,-0.043763414,-0.09977077,-0.03830894,0.10159856,-0.091314375,0.034174126,0.03464752,0.116884515,-0.13300897,0.10280173,0.013283296,-0.013707484,-0.06627665,0.0201834,-0.024934247,0.11786174,-0.046567928,0.13989915,-0.11025931,0.032415695,-0.03731059,0.021050766,0.110295855,-0.021328872,-0.14867614,0.11155493,0.060116637,0.0020940856,0.051054183,-0.059752483,-0.1225325,0.07154217,0.058444984,-0.08167818,0.17390656,-0.14669788,-0.03582353,0.10385444,0.049614545,-0.043209925,-0.027892858,0.06529744,0.02814783,0.022930915,-0.08850652,-0.08006796,0.04464762,-0.08086461,-0.029183164,-0.035046626,0.029340541,-0.0006946404,-0.11166798,0.027135445,0.015874641,-0.12365335,-0.06784842,-0.04219913,0.05067678,0.01728587,-0.025210416,-0.07898134,-0.008254513,0.16160531,-0.133131,-0.11224479,-0.034454897,0.13722293,-0.049741346,0.06136661,0.06208344,0.05405133,-0.097295836,0.036414184,-0.068922244,-0.042423267,0.009894394,0.009052163,-0.12745087,-0.049056,-0.054845124,0.008862081,0.06546666,-0.0068726665,0.0752783,-0.024129843,-0.005464498,-0.068832695,-0.06665288,-0.041843154,-0.047064997,0.085026965,-0.03382097,-0.10906469,0.1201046,-0.011005414,0.018678972,0.0027513409,-0.045327067,0.0134553835,0.062716775,-0.038740028,0.08340259,0.01963137,-0.025692234,-0.08268592,0.038830064,-0.10175479,0.028078355,-0.031380225,-0.030678622,0.07728485,-0.08287499,-0.09204374
3205:SAPULPA,0.11892168,-0.056698605,-0.041137185,0.03384826,0.013104004,-0.07527962,-0.013900265,-0.049336772,-0.027634963,0.046351723,-0.04430603,0.010013167,0.0496151,0.05130038,0.050083246,-0.0167065,0.030733066,0.012885015,0.08619504,-0.08771656,0.105742805,0.07990523,0.031240443,-0.16890222,0.13490266,-0.01493604,-0.08457992,0.04729535,0.1500201,0.06989736,0.19889201,0.04283087,0.118198715,-0.028745491,-0.029221052,-0.008084696,-0.042213608,0.12338306,-0.0143014,-0.0029134732,0.11502871,-0.046617568,0.0075828442,0.016749278,0.0060972413,-0.09311524,0.017104449,-0.009955131,-0.059317045,-0.032963213,-0.093320385,0.044665772,0.08451528,-0.1397214,-0.041715782,-0.062212337,-0.002901756,-0.050848976,0.04873737,-0.07802188,-0.0030480695,0.044518057,-0.06715087,-0.09805132,-0.035723813,-0.098303534,-0.09552402,0.008048311,-0.014330984,-0.039554466,-0.12971385,-0.05348737,-0.1955108,0.029715177,-0.13800421,-0.057526406,-0.00012514114,-0.06372342,0.057907972,-0.14011124,-0.08661517,-0.06614114,0.12636067,-0.17459226,0.08699273,0.017813476,0.1590613,-0.034097295,0.046920042,-0.061849065,-0.10730018,0.022239372,-0.02485623,-0.01569657,-0.0632213,-0.08942615,-0.0025079323,0.045849174,-0.077420115,-0.051969387,-0.043357592,0.1107293,-0.016941292,0.010312312,0.057572782,-0.039970487,0.015500943,-0.021918777,-0.05319617,0.029609026,-0.05171671,-0.024978451,0.047371536,0.008501406,0.0037927919,0.040369667,0.008525217,0.032042746,0.06779553,0.026933499,0.035151057,-0.05403095,-0.017809462,-0.033530623,0.068275474,0.012694744,-0.034246463,0.064195506,-0.22421677
3207:HILL_TOP,0.0780425,0.03555388,0.015272328,0.059308834,0.024974214,0.11132657,0.004253935,-0.18169981,-0.047055155,0.0028534387,0.09131062,-0.01903563,0.079921305,0.14605659,0.010104329,-0.0059898514,0.024892382,-0.09145727,0.0020516024,9.838752e-05,0.09979386,0.12148679,0.18374653,-0.16630633,0.07338446,-0.014578636,-0.028081246,0.04703343,0.17944567,0.09333616,0.122955605,0.013286657,0.13002627,-0.07711899,-0.061227202,-0.036066845,0.093734175,-0.0022439102,-0.09841878,0.029121542,-0.061778273,-0.05596774,0.019303655,0.06757591,-0.09415078,-0.06359132,0.048841394,0.0783406,-0.03336456,0.091817036,-0.08650488,-0.009029419,0.07875344,-0.090609826,0.058956273,-0.20340453,0.027059807,0.0028621089,-0.00943771,-0.22875905,-0.04356886,-0.056955844,-0.071877584,0.0009599802,-0.05509733,0.010592279,-0.07181768,0.026205877,-0.022494107,-0.053407855,-0.080969185,-0.07738205,-0.16646007,0.022083381,-0.018265678,-0.07986834,0.027080832,-0.10886276,0.15132624,-0.121607825,0.076067664,-0.07724808,0.11576094,-0.121634126,0.13441776,0.053177606,-0.057017088,-0.01657828,0.2763774,-0.022853686,0.08269771,0.043034796,0.0023381235,-0.17220753,-0.0442538,0.010457668,-0.04194219,0.10779745,-0.04039362,0.039571088,-0.15828943,0.076443024,-0.016321976,0.0548518,0.041204885,-0.11761582,0.082480624,-0.027869826,-0.043937203,0.091869,-0.0903535,-0.077975966,-0.03893638,-0.08301976,0.053207677,0.18212791,-0.11724206,0.0070980075,-0.033564087,-0.042606276,0.080593444,0.038931396,-0.007866996,-0.013717358,0.014118748,-0.08414958,0.065975145,-0.080644034,-0.061948895
